-0.3   7200  4.20  2.00   72.00    0.00084493007  0.97978    71.21252    57.14580
-0.1   7300  4.20  2.00   90.00    0.00084502980  0.97684    71.22092    57.14580
-0.3   7200  4.20  2.00   70.00    0.00084509975  0.97978    71.22682    57.14580
-0.2   7200  4.20  2.00   98.00    0.00084644717  0.97879    71.34038    57.14580
-0.3   7200  4.20  2.00   74.00    0.00084753740  0.97977    71.43227    57.14580
-0.1   7100  4.20  2.00   94.00    0.00084790596  0.97910    71.46333    57.14580
-0.3   7200  4.20  2.00   68.00    0.00084817040  0.97979    71.48562    57.14580
-0.2   7000  4.20  2.00   86.00    0.00084854371  0.98114    71.51708    57.14580
-0.2   7300  4.20  2.00   84.00    0.00084905424  0.97775    71.56011    57.14580
-0.3   7200  4.20  2.00   76.00    0.00085279486  0.97976    71.87538    57.14580
-0.3   7200  4.20  2.00   66.00    0.00085422148  0.97980    71.99562    57.14580
-0.2   7100  4.20  2.00  100.00    0.00085516633  0.97990    72.07525    57.14580
-0.3   7100  4.20  2.00   86.00    0.00085758522  0.98085    72.27912    57.14580
-0.3   7100  4.20  2.00   60.00    0.00085825165  0.98098    72.33529    57.14580
-0.2   7000  4.20  2.00   64.00    0.00085958972  0.98130    72.44806    57.14580
-0.3   7200  4.20  2.00   78.00    0.00086051618  0.97975    72.52615    57.14580
-0.2   7000  4.20  2.00   88.00    0.00086282467  0.98112    72.72071    57.14580
-0.1   7200  4.20  2.00  100.00    0.00086301880  0.97788    72.73707    57.14580
-0.3   7200  4.20  2.00   64.00    0.00086331838  0.97980    72.76232    57.14580
-0.1   7300  4.20  2.00   92.00    0.00086367338  0.97682    72.79224    57.14580
-0.2   7300  4.20  2.00   86.00    0.00086467816  0.97773    72.87693    57.14580
-0.1   7100  4.20  2.00   96.00    0.00086695266  0.97907    73.06863    57.14580
-0.2   7200  4.20  2.00  100.00    0.00086782933  0.97877    73.14252    57.14580
-0.3   7200  4.20  2.00   80.00    0.00087050622  0.97974    73.36813    57.14580
-0.3   7100  4.20  2.00   88.00    0.00087381942  0.98083    73.64737    57.14580
-0.3   7200  4.20  2.00   62.00    0.00087555105  0.97980    73.79332    57.14580
-0.3   7000  4.20  2.00   74.00    0.00087623850  0.98205    73.85126    57.14580
-0.3   7000  4.20  2.00   72.00    0.00087717578  0.98206    73.93025    57.14580
-0.3   7000  4.20  2.00   76.00    0.00087827100  0.98203    74.02256    57.14580
-0.2   7000  4.20  2.00   90.00    0.00087862871  0.98109    74.05271    57.14580
-0.2   7000  4.20  2.00   62.00    0.00088086295  0.98130    74.24102    57.14580
-0.3   7000  4.20  2.00   70.00    0.00088124622  0.98207    74.27332    57.14580
-0.2   7300  4.20  2.00   88.00    0.00088168718  0.97772    74.31048    57.14580
-0.3   7200  4.20  2.00   82.00    0.00088262480  0.97972    74.38951    57.14580
-0.3   7000  4.20  2.00   78.00    0.00088310549  0.98202    74.43002    57.14580
-0.1   7300  4.20  2.00   94.00    0.00088328854  0.97679    74.44545    57.14580
-0.1   7100  4.20  2.00   98.00    0.00088667050  0.97904    74.73049    57.14580
-0.3   7000  4.20  2.00   68.00    0.00088859730  0.98207    74.89288    57.14580
-0.3   7000  4.20  2.00   80.00    0.00089051950  0.98201    75.05489    57.14580
-0.3   7200  4.20  2.00   60.00    0.00089090537  0.97980    75.08741    57.14580
-0.3   7100  4.20  2.00   90.00    0.00089136140  0.98081    75.12585    57.14580
-0.2   7000  4.20  2.00   92.00    0.00089567547  0.98106    75.48945    57.14580
-0.3   7200  4.20  2.00   84.00    0.00089652418  0.97971    75.56098    57.14580
-0.3   7000  4.20  2.00   66.00    0.00089927729  0.98208    75.79302    57.14580
-0.2   7300  4.20  2.00   90.00    0.00089989193  0.97769    75.84482    57.14580
-0.3   7000  4.20  2.00   82.00    0.00090034459  0.98199    75.88297    57.14580
 0.0   7200  4.20  2.00   76.00    0.00090108543  0.97716    75.94541    57.14580
 0.0   7200  4.20  2.00   74.00    0.00090148195  0.97718    75.97883    57.14580
 0.0   7300  4.20  2.00   74.00    0.00090189290  0.97603    76.01347    57.14580
 0.0   7300  4.20  2.00   72.00    0.00090335954  0.97604    76.13708    57.14580
 0.0   7300  4.20  2.00   76.00    0.00090353254  0.97602    76.15166    57.14580
-0.1   7300  4.20  2.00   96.00    0.00090358854  0.97676    76.15638    57.14580
 0.0   7200  4.20  2.00   78.00    0.00090377932  0.97715    76.17246    57.14580
 0.0   7200  4.20  2.00   72.00    0.00090515168  0.97719    76.28812    57.14580
-0.2   7000  4.20  2.00   60.00    0.00090594128  0.98131    76.35467    57.14580
-0.1   7100  4.20  2.00  100.00    0.00090703479  0.97901    76.44684    57.14580
 0.0   7300  4.20  2.00   78.00    0.00090809077  0.97600    76.53584    57.14580
 0.0   7300  4.20  2.00   70.00    0.00090811932  0.97606    76.53824    57.14580
 0.0   7200  4.20  2.00   80.00    0.00090929136  0.97713    76.63702    57.14580
-0.3   7100  4.20  2.00   92.00    0.00090993647  0.98079    76.69140    57.14580
-0.3   7200  4.20  2.00   86.00    0.00091203355  0.97969    76.86814    57.14580
-0.3   7000  4.20  2.00   84.00    0.00091222351  0.98197    76.88415    57.14580
 0.0   7200  4.20  2.00   70.00    0.00091229542  0.97721    76.89021    57.14580
-0.3   7000  4.20  2.00   64.00    0.00091339194  0.98208    76.98263    57.14580
-0.2   7000  4.20  2.00   94.00    0.00091387277  0.98103    77.02316    57.14580
 0.0   7300  4.20  2.00   80.00    0.00091530671  0.97598    77.14401    57.14580
 0.0   7300  4.20  2.00   68.00    0.00091633574  0.97606    77.23074    57.14580
 0.0   7200  4.20  2.00   82.00    0.00091740977  0.97710    77.32126    57.14580
-0.2   7300  4.20  2.00   92.00    0.00091903924  0.97767    77.45860    57.14580
 0.0   7200  4.20  2.00   68.00    0.00092308887  0.97722    77.79991    57.14580
-0.1   7300  4.20  2.00   98.00    0.00092441260  0.97674    77.91147    57.14580
 0.0   7300  4.20  2.00   82.00    0.00092498486  0.97596    77.95971    57.14580
-0.3   7000  4.20  2.00   86.00    0.00092597628  0.98195    78.04327    57.14580
 0.0   7200  4.20  2.00   84.00    0.00092777265  0.97708    78.19467    57.14580
 0.0   7300  4.20  2.00   66.00    0.00092804495  0.97607    78.21762    57.14580
-0.3   7200  4.20  2.00   88.00    0.00092892734  0.97967    78.29199    57.14580
-0.3   7100  4.20  2.00   94.00    0.00092950560  0.98077    78.34072    57.14580
-0.3   7000  4.20  2.00   62.00    0.00093106201  0.98209    78.47190    57.14580
-0.2   7000  4.20  2.00   96.00    0.00093294024  0.98101    78.63020    57.14580
 0.0   7300  4.20  2.00   84.00    0.00093676216  0.97594    78.95232    57.14580
 0.0   7200  4.20  2.00   66.00    0.00093755723  0.97722    79.01933    57.14580
-0.2   7300  4.20  2.00   94.00    0.00093908161  0.97765    79.14781    57.14580
 0.0   7200  4.20  2.00   86.00    0.00094014732  0.97705    79.23763    57.14580
-0.3   7000  4.20  2.00   88.00    0.00094132550  0.98193    79.33693    57.14580
 0.0   7300  4.20  2.00   64.00    0.00094337930  0.97608    79.51003    57.14580
-0.1   7400  4.20  2.00   72.00    0.00094447462  0.97579    79.60234    57.14580
-0.1   7400  4.20  2.00   70.00    0.00094494988  0.97580    79.64240    57.14580
-0.1   7300  4.20  2.00  100.00    0.00094575729  0.97671    79.71045    57.14580
-0.1   7000  4.20  2.00   76.00    0.00094589491  0.98033    79.72205    57.14580
-0.1   7000  4.20  2.00   78.00    0.00094667785  0.98031    79.78804    57.14580
-0.1   7400  4.20  2.00   74.00    0.00094689448  0.97578    79.80630    57.14580
-0.3   7200  4.20  2.00   90.00    0.00094701543  0.97965    79.81649    57.14580
-0.1   7000  4.20  2.00   74.00    0.00094833984  0.98035    79.92811    57.14580
-0.1   7400  4.20  2.00   68.00    0.00094844797  0.97580    79.93723    57.14580
-0.3   7100  4.20  2.00   96.00    0.00094977496  0.98074    80.04907    57.14580
 0.0   7300  4.20  2.00   86.00    0.00095042045  0.97592    80.10347    57.14580
-0.1   7000  4.20  2.00   80.00    0.00095042547  0.98029    80.10390    57.14580
-0.1   7400  4.20  2.00   76.00    0.00095205486  0.97577    80.24122    57.14580
-0.3   7000  4.20  2.00   60.00    0.00095225821  0.98209    80.25836    57.14580
-0.2   7000  4.20  2.00   98.00    0.00095268564  0.98098    80.29439    57.14580
-0.1   7000  4.20  2.00   72.00    0.00095419189  0.98036    80.42134    57.14580
 0.0   7200  4.20  2.00   88.00    0.00095425641  0.97703    80.42677    57.14580
-0.1   7400  4.20  2.00   66.00    0.00095504408  0.97581    80.49316    57.14580
 0.0   7200  4.20  2.00   64.00    0.00095585300  0.97723    80.56134    57.14580
-0.1   7000  4.20  2.00   82.00    0.00095691624  0.98027    80.65095    57.14580
-0.3   7000  4.20  2.00   90.00    0.00095808589  0.98191    80.74953    57.14580
-0.2   7300  4.20  2.00   96.00    0.00095974382  0.97763    80.88927    57.14580
-0.1   7400  4.20  2.00   78.00    0.00095976998  0.97576    80.89147    57.14580
 0.0   7300  4.20  2.00   62.00    0.00096246656  0.97608    81.11874    57.14580
-0.1   7000  4.20  2.00   70.00    0.00096366107  0.98037    81.21942    57.14580
-0.1   7400  4.20  2.00   64.00    0.00096481430  0.97581    81.31662    57.14580
 0.0   7300  4.20  2.00   88.00    0.00096569120  0.97589    81.39052    57.14580
-0.1   7000  4.20  2.00   84.00    0.00096579416  0.98024    81.39920    57.14580
-0.3   7200  4.20  2.00   92.00    0.00096605732  0.97963    81.42138    57.14580
-0.1   7400  4.20  2.00   80.00    0.00096980605  0.97574    81.73733    57.14580
 0.0   7200  4.20  2.00   90.00    0.00096987177  0.97700    81.74287    57.14580
-0.3   7100  4.20  2.00   98.00    0.00097057256  0.98072    81.80194    57.14580
-0.2   7000  4.20  2.00  100.00    0.00097307827  0.98095    82.01312    57.14580
-0.3   7000  4.20  2.00   92.00    0.00097599737  0.98188    82.25915    57.14580
-0.1   7000  4.20  2.00   86.00    0.00097681969  0.98022    82.32846    57.14580
-0.1   7000  4.20  2.00   68.00    0.00097692264  0.98038    82.33713    57.14580
-0.1   7400  4.20  2.00   62.00    0.00097786174  0.97582    82.41628    57.14580
 0.0   7200  4.20  2.00   62.00    0.00097811725  0.97724    82.43782    57.14580
-0.2   7300  4.20  2.00   98.00    0.00098086571  0.97760    82.66946    57.14580
-0.1   7400  4.20  2.00   82.00    0.00098201766  0.97572    82.76655    57.14580
 0.0   7300  4.20  2.00   90.00    0.00098236204  0.97586    82.79558    57.14580
 0.0   7300  4.20  2.00   60.00    0.00098527505  0.97609    83.04109    57.14580
-0.3   7200  4.20  2.00   94.00    0.00098600171  0.97961    83.10234    57.14580
 0.0   7200  4.20  2.00   92.00    0.00098671136  0.97697    83.16215    57.14580
-0.1   7000  4.20  2.00   88.00    0.00098969465  0.98019    83.41359    57.14580
-0.3   7100  4.20  2.00  100.00    0.00099190571  0.98069    83.59994    57.14580
-0.1   7000  4.20  2.00   66.00    0.00099399608  0.98039    83.77612    57.14580
-0.1   7400  4.20  2.00   60.00    0.00099416262  0.97582    83.79016    57.14580
-0.3   7000  4.20  2.00   94.00    0.00099497675  0.98186    83.85877    57.14580
-0.1   7400  4.20  2.00   84.00    0.00099604087  0.97571    83.94846    57.14580
 0.0   7300  4.20  2.00   92.00    0.00100014848  0.97584    84.29466    57.14580
-0.2   7300  4.20  2.00  100.00    0.00100245857  0.97758    84.48936    57.14580
-0.1   7000  4.20  2.00   90.00    0.00100420839  0.98016    84.63683    57.14580
 0.0   7200  4.20  2.00   60.00    0.00100431842  0.97724    84.64611    57.14580
 0.0   7200  4.20  2.00   94.00    0.00100468411  0.97694    84.67693    57.14580
-0.3   7300  4.20  2.00   70.00    0.00100485652  0.97853    84.69146    57.14580
-0.3   7300  4.20  2.00   72.00    0.00100619794  0.97852    84.80452    57.14580
-0.3   7300  4.20  2.00   68.00    0.00100624837  0.97854    84.80877    57.14580
-0.3   7200  4.20  2.00   96.00    0.00100657800  0.97959    84.83655    57.14580
-0.3   7300  4.20  2.00   74.00    0.00101016078  0.97852    85.13852    57.14580
-0.3   7300  4.20  2.00   66.00    0.00101046016  0.97854    85.16375    57.14580
-0.1   7400  4.20  2.00   86.00    0.00101169038  0.97569    85.26743    57.14580
-0.3   7000  4.20  2.00   96.00    0.00101474128  0.98183    85.52457    57.14580
-0.1   7000  4.20  2.00   64.00    0.00101505175  0.98040    85.55074    57.14580
-0.3   7300  4.20  2.00   76.00    0.00101661612  0.97851    85.68258    57.14580
-0.3   7300  4.20  2.00   64.00    0.00101753770  0.97854    85.76026    57.14580
 0.0   7300  4.20  2.00   94.00    0.00101898038  0.97581    85.88185    57.14580
-0.1   7000  4.20  2.00   92.00    0.00102006538  0.98013    85.97330    57.14580
 0.0   7200  4.20  2.00   96.00    0.00102350502  0.97690    86.26320    57.14580
-0.3   7300  4.20  2.00   78.00    0.00102538714  0.97850    86.42183    57.14580
-0.3   7300  4.20  2.00   62.00    0.00102757052  0.97855    86.60585    57.14580
-0.3   7200  4.20  2.00   98.00    0.00102761241  0.97956    86.60938    57.14580
-0.1   7400  4.20  2.00   88.00    0.00102873153  0.97567    86.70370    57.14580
 0.0   7400  4.20  2.00   72.00    0.00103281636  0.97484    87.04798    57.14580
 0.0   7400  4.20  2.00   74.00    0.00103331255  0.97483    87.08980    57.14580
-0.2   7400  4.20  2.00   70.00    0.00103364059  0.97659    87.11744    57.14580
-0.2   7400  4.20  2.00   72.00    0.00103489512  0.97659    87.22318    57.14580
-0.3   7000  4.20  2.00   98.00    0.00103511166  0.98181    87.24143    57.14580
-0.2   7400  4.20  2.00   68.00    0.00103518154  0.97660    87.24732    57.14580
 0.0   7400  4.20  2.00   70.00    0.00103543786  0.97485    87.26892    57.14580
-0.3   7300  4.20  2.00   80.00    0.00103628531  0.97849    87.34035    57.14580
 0.0   7400  4.20  2.00   76.00    0.00103674991  0.97482    87.37950    57.14580
-0.1   7000  4.20  2.00   94.00    0.00103715758  0.98010    87.41386    57.14580
 0.0   7300  4.20  2.00   96.00    0.00103857323  0.97578    87.53318    57.14580
-0.2   7400  4.20  2.00   74.00    0.00103882696  0.97658    87.55456    57.14580
-0.2   7400  4.20  2.00   66.00    0.00103960648  0.97660    87.62026    57.14580
-0.1   7000  4.20  2.00   62.00    0.00104024054  0.98041    87.67370    57.14580
-0.3   7300  4.20  2.00   60.00    0.00104053393  0.97855    87.69843    57.14580
 0.0   7400  4.20  2.00   68.00    0.00104132547  0.97486    87.76514    57.14580
 0.0   7400  4.20  2.00   78.00    0.00104294222  0.97480    87.90141    57.14580
 0.0   7200  4.20  2.00   98.00    0.00104300321  0.97687    87.90655    57.14580
-0.2   7400  4.20  2.00   76.00    0.00104530062  0.97657    88.10018    57.14580
-0.2   7400  4.20  2.00   64.00    0.00104695693  0.97661    88.23977    57.14580
-0.1   7400  4.20  2.00   90.00    0.00104696272  0.97565    88.24026    57.14580
 0.0   7100  4.20  2.00   76.00    0.00104874705  0.97825    88.39065    57.14580
-0.3   7200  4.20  2.00  100.00    0.00104912552  0.97954    88.42255    57.14580
-0.3   7300  4.20  2.00   82.00    0.00104918623  0.97847    88.42766    57.14580
 0.0   7100  4.20  2.00   78.00    0.00104923507  0.97823    88.43178    57.14580
 0.0   7400  4.20  2.00   66.00    0.00105053517  0.97487    88.54136    57.14580
 0.0   7100  4.20  2.00   74.00    0.00105152730  0.97827    88.62497    57.14580
 0.0   7400  4.20  2.00   80.00    0.00105163365  0.97479    88.63394    57.14580
 0.0   7100  4.20  2.00   80.00    0.00105271113  0.97821    88.72475    57.14580
-0.2   7400  4.20  2.00   78.00    0.00105414161  0.97656    88.84531    57.14580
-0.1   7000  4.20  2.00   96.00    0.00105519755  0.98007    88.93431    57.14580
-0.3   7000  4.20  2.00  100.00    0.00105607439  0.98178    89.00821    57.14580
-0.2   7400  4.20  2.00   62.00    0.00105733649  0.97661    89.11458    57.14580
 0.0   7100  4.20  2.00   72.00    0.00105776074  0.97828    89.15034    57.14580
 0.0   7300  4.20  2.00   98.00    0.00105876346  0.97575    89.23485    57.14580
 0.0   7100  4.20  2.00   82.00    0.00105894648  0.97818    89.25028    57.14580
 0.0   7400  4.20  2.00   82.00    0.00106265305  0.97477    89.56268    57.14580
 0.0   7200  4.20  2.00  100.00    0.00106314550  0.97684    89.60418    57.14580
 0.0   7400  4.20  2.00   64.00    0.00106316261  0.97487    89.60562    57.14580
-0.3   7300  4.20  2.00   84.00    0.00106374600  0.97846    89.65479    57.14580
-0.2   7400  4.20  2.00   80.00    0.00106513219  0.97655    89.77162    57.14580
-0.1   7400  4.20  2.00   92.00    0.00106612486  0.97562    89.85529    57.14580
 0.0   7100  4.20  2.00   84.00    0.00106758092  0.97816    89.97801    57.14580
 0.0   7100  4.20  2.00   70.00    0.00106765775  0.97829    89.98448    57.14580
-0.1   7000  4.20  2.00   60.00    0.00106951485  0.98041    90.14100    57.14580
-0.2   7400  4.20  2.00   60.00    0.00107071709  0.97661    90.24233    57.14580
-0.1   7000  4.20  2.00   98.00    0.00107400130  0.98003    90.51913    57.14580
 0.0   7400  4.20  2.00   84.00    0.00107562453  0.97475    90.65594    57.14580
-0.2   7400  4.20  2.00   82.00    0.00107815265  0.97653    90.86902    57.14580
 0.0   7100  4.20  2.00   86.00    0.00107836778  0.97813    90.88715    57.14580
